player_color,move
white,8-2/24-23
black,6-4/6-4/8-6/6-4
white,6-4/6-4/24-22/6-4
black,8-5/5-4
white,6-4/8-2
black,8-4/24-18
white,6-3/8-4
black,13-7/7-1/13-7/7-1
white,13-9/9-5/5-1/13-9
black,25-20/13-10
white,13-10/10-7/7-4/13-10
black,25-19/13-9
white,9-4/10-7
black,6-2/13-10
white,25-23/7-3
black,
white,13-7/7-4
black,
white,22-17/17-16
black,
white,16-12/23-22
black,
white,12-9/9-3
black,
white,2-1/3-1
black,
white,22-17/17-16
black,
white,16-14/14-9
black,25-19/25-23
white,25-23/9-7/7-5/5-3
black,25-20/23-20
white,3-1
black,19-18/18-14
white,
black,19-18/18-14
white,23-17/17-14
black,10-4/10-6
white,14-10/10-7
black,6-2/6-4
white,7-6/1-0/1-0/1-0
black,6-1/14-10
white,1-0/3-1/1-0/6-4
black,10-4/14-10
white,3-2/2-0
black,4-1/20-18
white,4-0/4-0
black,10-4/20-18
white,4-3/3-0
black,4-1/18-14
white,4-1/1-0
black,14-8/8-2/18-12/12-6
white,4-1/1-0
black,6-4/2-0
white,4-2/2-0
black,4-2/2-1
white,4-2/2-0
black,2-1/1-0
white,4-3/3-2/2-1/1-0
black,4-2/2-0
white,4-0
