player_color,move
white,8-2/24-23
black,6-1/6-5
white,25-24/8-3
black,25-21/21-15
white,6-4/8-4
black,5-4/24-18
white,6-2/6-2/6-2/6-2
black,6-4/13-10
white,13-7/13-7/7-1/7-1
black,
white,13-8/24-22
black,25-19/25-22
white,25-23/8-2
black,8-4/10-4
white,13-8/8-2
black,15-10/10-4
white,13-9/9-8
black,13-10/19-18
white,8-3/22-16
black,
white,16-10/10-5
black,25-19/8-4
white,5-2/23-18
black,6-4/19-18
white,23-17/17-15
black,
white,18-14/14-13
black,
white,3-1/13-9
black,
white,9-5/5-4
black,
white,15-9/9-6
black,
white,6-4/1-0
black,25-19/25-22
white,1-0/1-0
black,13-7/7-1/13-7/7-1
white,2-0/2-0
black,6-4/18-12
white,2-0/2-0
black,13-9/9-3
white,2-0/2-0
black,18-12/19-13/13-7/7-1
white,2-0/2-0
black,3-1/22-16
white,4-1/1-0/4-1/1-0
black,12-6/6-4
white,4-0/4-0
