player_color,move
white,8-4/8-2
black,13-11/11-7
white,13-8/13-8/13-8/8-3
black,6-2/13-8
white,13-9/9-4
black,13-8/13-10
white,6-4/8-4
black,6-2/6-2/6-2/6-2
white,24-19/19-14/14-9/9-4
black,10-5/5-1
white,25-20/13-8/20-15/15-10
black,13-12/12-8
white,10-9/9-4
black,8-3/24-20
white,2-1/8-4
black,25-22/8-3
white,25-24/8-4
black,25-20/8-7
white,6-4/6-3
black,25-20/20-16
white,6-1/8-4
black,16-12/12-9
white,3-2
black,20-14/20-14/14-8/14-8
white,6-4/24-20
black,8-4/4-2
white,20-16/16-14
black,25-20/20-16
white,14-9/9-8
black,25-19/8-2/19-13/13-7
white,8-3/3-0
black,8-7/7-3
white,2-1/1-0
black,7-3/8-7
white,1-0/1-0
black,8-5/5-1
white,4-3/3-2/2-1/1-0
black,7-4/7-1
white,4-1/1-0
black,7-2/4-1
white,4-3/3-0
black,2-1/3-0
white,4-1/1-0
black,2-1/3-1
white,4-3/3-0
black,3-0/3-0
white,4-0/4-0
black,2-1/2-0
white,4-1/1-0
black,2-0/2-0
white,4-0/4-0
black,2-0/2-0
white,4-1/1-0
