player_color,move
white,6-4/6-5
black,13-7/13-10
white,5-4/6-4
black,6-5/8-7/8-7/8-7
white,8-7/7-4
black,13-11/13-7
white,6-2/6-2/8-4/8-4
black,5-3/13-7
white,13-10/10-8
black,24-18/24-22
white,8-7/7-4
black,
white,13-7/7-3
black,
white,13-12/13-8
black,
white,3-1/13-10
black,
white,2-1/8-4
black,
white,10-7/7-4/12-9/9-6
black,25-23/25-23/11-9/9-7
white,25-24/24-20
black,6-3/6-3/6-3/10-7
white,24-21/21-20
black,3-2/3-1
white,25-20/20-15/15-10/10-5
black,2-1/6-1
white,5-1/6-1
black,3-1/3-2
white,20-16/16-13
black,7-1/23-20
white,13-9/9-6
black,20-14/14-13
white,6-4/20-16
black,7-1/13-10
white,16-13/13-8
black,10-4/4-2
white,8-6/6-3
black,2-1/23-18
white,4-1/3-0
black,18-12/12-10
white,4-2/2-0
black,7-2/7-2/7-2/7-2
white,4-2/2-1
black,7-3/3-1
white,1-0/1-0
black,7-1/10-6
white,1-0/1-0
black,2-1/6-0
white,4-2/2-1
black,2-0/2-0
white,4-2/2-0/4-2/2-0
black,2-1/2-0
white,4-3/3-0
black,1-0/1-0
white,4-1/4-3
black,1-0/1-0
white,1-0/1-0/3-0/4-1
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,1-0
