player_color,move
white,24-23/23-18
black,13-10/24-23
white,8-4/13-8
black,13-9/13-11
white,8-4/13-8
black,6-1/6-1/13-8/13-8
white,25-22/6-4
black,9-3/10-4/11-5/24-18
white,25-20/8-4
black,25-22/22-16
white,8-4/20-14
black,16-14/18-14
white,13-12/14-8
black,6-2/2-1
white,12-6/13-12
black,23-18/18-14
white,6-4/13-8
black,14-12/12-8
white,6-4/18-15
black,14-10/14-10/10-6/10-6
white,25-20/6-5
black,6-1/8-4
white,6-3/12-6
black,4-3/6-4
white,5-4/6-3
black,6-4/8-4
white,6-4/8-4
black,6-4/8-3
white,8-7/7-6/6-5/5-4
black,4-1/4-3
white,8-2/20-14/14-8/8-2
black,3-1/8-3
white,2-1/3-0
black,8-4/8-3
white,3-1/1-0
black,1-0/1-0/1-0/1-0
white,1-0/2-0
black,1-0/1-0/3-2/2-1
white,4-2/2-1
black,1-0/4-0
white,4-2/2-0/4-2/2-0
black,3-2/2-0
white,4-2/2-0/4-2/2-0
black,4-0/4-0
white,1-0/4-3/3-2/2-1
black,3-2/2-0
white,4-2/2-1
black,3-1/1-0
white,4-1/1-0
black,3-0/4-0
