player_color,move
white,6-3/8-4
black,13-7/7-6
white,6-4/8-2
black,13-10/10-7/7-4/13-10
white,8-3/24-23
black,6-4/10-4
white,13-7/7-4
black,6-1/13-10
white,25-20/13-8/8-3/20-15
black,
white,6-5/6-5/5-4/5-4
black,25-20/8-4
white,6-3/13-8
black,8-7/7-4
white,8-3/15-13
black,6-1/24-18
white,13-10/13-8
black,6-3/13-10/10-7/7-4
white,3-1/8-6/6-4/10-8
black,25-20/6-4
white,3-1/8-2
black,6-3/8-4
white,13-8/8-4
black,3-1/18-13
white,23-20/20-18
black,13-8/20-14
white,2-1/18-12
black,8-2/2-1
white,12-9/9-5
black,25-20/3-2
white,
black,14-8/8-6
white,25-22/22-18
black,20-17/17-14/14-11/11-8
white,2-1/18-16
black,6-3/8-4
white,3-1/16-13
black,2-0/3-0
white,13-12/12-7
black,1-0/1-0
white,7-1/1-0/1-0/1-0
black,4-1/4-1/4-1/4-1
white,1-0/1-0
black,1-0/1-0
white,1-0/3-0
black,4-1/4-1/4-1/4-1
white,3-0/4-0/4-0/4-0
black,4-1/1-0
white,4-2/2-0
black,1-0/1-0
white,4-3/3-0
black,1-0/1-0
white,4-2/2-1
black,1-0/1-0
white,1-0/4-0
