player_color,move
white,8-4/8-3
black,8-5/5-4
white,6-4/8-4
black,8-4/13-8
white,6-3/6-4
black,13-8/24-18
white,6-1/24-23
black,
white,6-2/13-7
black,25-24/25-20
white,25-20/7-4
black,8-7/7-4
white,23-22/24-22
black,6-1/6-1/6-1/6-1
white,13-9/9-5/5-1/20-16
black,
white,22-18/18-15
black,
white,13-7/7-4
black,25-19/25-19/13-7/7-1
white,2-1/13-8
black,6-4/19-13
white,8-3/16-11/11-6/6-1
black,25-20/13-12
white,25-20/3-2
black,8-4/12-6
white,20-18/22-16
black,13-7/13-7/7-1/7-1
white,25-23/23-22
black,4-1/6-4
white,16-14/14-12/12-10/10-8
black,8-3/20-14
white,
black,3-1/14-10
white,25-22/25-19
black,4-1/4-1/10-7/7-4
white,3-1/8-4
black,4-3/3-0
white,25-23/19-15
black,4-2/2-0
white,
black,1-0/1-0
white,25-20/20-19
black,4-2/2-0
white,15-10/19-15
black,4-1/1-0
white,10-4/15-9/9-3/1-0
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,1-0/2-0
black,1-0/1-0
white,3-0/3-0
black,1-0/1-0
white,4-1/1-0
black,1-0
