player_color,move
white,8-4/8-2
black,13-11/13-8
white,6-4/6-5
black,8-7/13-11
white,8-4/13-7
black,8-7/13-7
white,13-7/13-7/13-7/13-7
black,8-7/13-11
white,7-4
black,6-3/8-7
white,6-4/7-4
black,3-2/24-22
white,5-4/7-4
black,11-10/10-7
white,7-3/7-2
black,25-22/11-7
white,25-24/6-1
black,25-22/22-20
white,6-4
black,20-14/14-11
white,2-1/2-1/24-23/23-22
black,25-22/22-19/19-16/16-13
white,22-20
black,11-10/13-7
white,20-17/17-15
black,25-22/22-19/19-16/16-13
white,15-13/24-20
black,11-10/13-10
white,13-8/8-7
black,6-2/6-1
white,25-23/7-1
black,25-23/22-20/20-18/18-16
white,23-17/17-12
black,16-12/12-10
white,12-8/8-4/20-16/16-12
black,10-9/10-9/9-8/23-22
white,12-8/8-7
black,6-2/2-1
white,7-4/1-0
black,8-4/4-2
white,4-1/1-0
black,6-3/22-18
white,4-2/2-0
black,18-13/13-11
white,4-3/3-1
black,2-1/3-2/2-1/11-10
white,1-0/1-0
black,9-4/4-2
white,1-0/1-0
black,2-1/10-9/9-8/8-7
white,4-0/4-0
black,10-8/8-6/6-4/4-2
white,4-1/1-0
black,7-2/7-1
white,4-2/2-0/4-2/2-0
black,7-2/7-3
white,4-1/1-0
black,7-1/7-1/7-1/7-1
white,4-2/2-0
black,2-1/3-1
white,4-2/2-0
