player_color,move
white,13-10/13-8
black,13-10/13-11
white,6-2/8-4/8-4/8-4
black,8-7/13-11
white,8-7/7-4
black,13-7/13-11
white,6-2/13-12
black,8-3/10-7
white,6-2/6-4
black,8-2/24-22
white,6-1/10-4
black,25-24/11-7
white,25-22/24-20
black,25-24/6-1
white,25-23/23-20
black,25-22/24-22
white,12-6/6-4
black,22-16/16-13
white,13-9/9-5/5-1/13-9
black,25-24/6-1
white,25-22/9-8
black,11-7/13-7
white,22-16/22-17
black,22-16/16-13
white,8-4/16-12/12-8/8-4
black,
white,2-1/17-11
black,
white,2-1/11-8
black,25-22/25-23
white,
black,6-4/4-1
white,25-21/21-20
black,11-10/10-9/9-8/8-7
white,20-14/14-12
black,23-19/19-15/15-11/11-7
white,8-6/6-5
black,6-3/3-2
white,12-9/9-4
black,22-20/22-20/20-18/20-18
white,25-21/21-20
black,6-1/18-13/13-8/8-3
white,20-14/14-12
black,7-3/7-3/18-14/14-10
white,20-14/14-13
black,3-1/7-2
white,13-10/10-6
black,7-1/10-7
white,6-3/20-16
black,7-1/7-3
white,3-2/16-12
black,3-1/7-1
white,12-9/12-9/9-6/9-6
black,7-4/4-3
white,6-4/6-0
black,7-1/3-0
white,1-0/2-0/4-2/2-0
black,2-0/2-0/3-0/3-0
white,1-0/4-0
black,1-0/1-0/1-0/1-0
white,4-3/3-2/2-1/1-0
black,1-0/1-0
white,4-1/4-2
black,1-0/1-0
white,2-1/1-0
black,1-0/1-0
