player_color,move
white,8-5/5-4
black,13-7/7-4
white,8-3/24-23
black,6-5/6-5/5-4/5-4
white,8-2/13-8
black,6-4/8-2
white,25-24/8-4
black,13-9/9-4
white,13-7/24-23
black,25-20/6-4
white,7-4/13-8
black,6-4/13-10
white,8-4/13-7
black,8-4/10-4
white,7-2/13-7
black,13-10/20-18
white,25-19/6-2
black,8-4/13-10
white,23-18/24-23
black,10-7/10-4
white,25-22/6-3/22-19/6-3
black,7-5/5-4
white,6-4/6-4/19-17/17-15
black,18-14/24-18
white,19-15/23-22
black,14-13/18-14
white,3-1/22-16
black,25-24/14-12
white,25-22/16-13/13-10/10-7
black,25-24/4-1
white,7-3/22-17
black,24-20/20-18
white,17-13/13-8
black,13-9/9-4
white,8-6/6-3
black,18-14/24-18
white,15-11/11-9
black,25-24/18-13
white,9-8/8-4
black,13-10/10-4
white,25-20/20-14
black,24-19/19-17
white,14-9/9-3
black,17-15/15-9
white,2-0/2-1
black,9-4/1-0
white,1-0/2-0
black,4-3/4-1
white,3-2/2-1/1-0/3-2
black,4-1/3-0
white,2-1/1-0
black,4-3/3-0
white,3-0/3-0/4-1/1-0
black,4-1/1-0
white,3-0/4-0
black,4-1/4-3
white,4-1/1-0
black,4-1/3-0
white,4-2/2-1
black,4-2/4-1
white,4-3/1-0
black,1-0/2-0
white,3-0/4-0/4-0
