player_color,move
white,6-5/6-5/5-4/5-4
black,13-9/13-8
white,6-4/13-10
black,6-5/5-4/24-23/24-23
white,10-4/13-8
black,13-7/13-11
white,8-4/13-8
black,9-3/13-8
white,8-4/13-10
black,4-3/7-4
white,10-5/5-4
black,23-18/18-13/13-8/23-18
white,8-4/13-8
black,6-3/6-3/6-3/18-15
white,6-1/8-4
black,6-5/5-3
white,6-3/8-2
black,4-3/15-11
white,8-7/7-6/6-5/5-4
black,8-3/8-3/8-3/8-3
white,24-21/21-15
black,8-5/5-3
white,15-13/13-8
black,11-6/6-5
white,8-5/5-3
black,5-4/11-8
white,3-1/24-21
black,25-20/20-19
white,21-18/18-13
black,19-16/16-14
white,13-9/9-6
black,8-5/14-8
white,6-4/2-0
black,5-1/8-5
white,1-0/1-0/3-0/4-0
black,8-2/2-0
white,4-2/2-0
black,1-0/3-0/5-2/2-0
white,4-3/3-1
black,3-1/1-0
white,4-2/1-0
black,3-1/1-0
white,4-1/1-0
black,3-1/1-0/3-1/1-0
white,4-2/2-0
black,3-0/3-0/3-0/3-0
white,2-1/1-0
black,3-0/3-0/3-0
