player_color,move
white,6-4/8-2
black,6-4/13-8
white,6-4/8-4
black,6-4/24-18
white,8-2/24-23
black,6-4/6-5
white,6-1/23-22
black,25-20/5-4
white,6-4/6-2
black,6-1/18-17
white,25-24/24-20
black,25-20/20-18
white,13-8/13-10
black,25-24/20-18
white,25-20/8-4
black,18-16/16-10
white,2-1/10-8
black,25-20/10-4
white,8-4/13-8
black,8-2/13-8
white,2-1/8-2
black,8-6/8-6/6-4/6-4
white,13-9/9-5/5-1/20-16
black,25-19/8-6
white,13-8/8-4
black,6-4/19-18
white,20-15/22-20
black,8-2/13-8
white,2-1/20-18
black,8-4/18-16
white,16-11/11-7
black,25-19/19-16
white,2-1/7-4
black,2-1/2-1/13-12/13-12
white,18-17/17-12
black,12-9/9-4
white,15-14/14-8
black,12-11/11-10/10-9/9-8
white,8-7/7-1
black,8-6/16-10
white,12-7/7-1
black,10-9/9-4
white,1-0/1-0
black,6-1/16-11/11-6/6-1
white,1-0/1-0
black,4-3/3-0
white,1-0/1-0
black,1-0/4-3/3-2/2-1
white,1-0/4-2/2-0/4-2
black,1-0/4-3/3-2/2-1
white,2-0/4-0
black,4-2/2-0
white,4-2/2-0
black,4-3/3-0
white,4-0/4-0/4-0/4-0
