player_color,move
white,6-3/8-4
black,8-2/13-8
white,8-4/8-2
black,24-23/23-18
white,25-24/6-2
black,6-4/13-8
white,13-7/7-1/13-7/7-1
black,
white,2-1/13-7
black,
white,6-1/7-4
black,
white,6-1/13-7
black,
white,13-7/7-1/7-1/24-18
black,25-20/25-20/20-15/15-10
white,6-1/24-23
black,25-23/23-22
white,25-24/23-21
black,25-20/10-4
white,25-21/18-14/14-10/10-6
black,25-20/8-4
white,25-22/6-1
black,6-2/8-4/8-4/8-4
white,22-16/24-23
black,
white,23-20/20-16
black,25-23/23-22
white,24-20/20-17
black,13-10/22-18
white,16-15/17-15
black,25-22/13-12
white,16-10/10-8
black,6-1/13-12
white,4-2/8-4
black,6-4/18-17
white,15-9/15-9
black,6-1/17-12/22-17/17-12
white,9-4
black,12-9/22-18
white,9-3/1-0
black,12-6/6-1
white,1-0/1-0/1-0/2-0
black,12-8/8-6
white,1-0/1-0
black,6-4/18-14
white,1-0/1-0
black,4-1/9-4
white,1-0/3-0
black,12-8/8-3
white,4-0/4-0/4-0/4-0
