player_color,move
white,6-4/6-4/24-22/6-4
black,6-4/6-4/8-6/6-4
white,8-3/24-23
black,8-7/7-4
white,8-4/23-22
black,8-4/24-18
white,6-1/8-4
black,25-19/6-4
white,25-24/13-8
black,6-2/19-13
white,8-4/24-22
black,13-10/10-7/7-4/13-10
white,13-10/10-4
black,6-4/10-4
white,13-11/11-8
black,13-7/7-4
white,8-2/2-1
black,13-9/9-6
white,13-8/8-2
black,6-1/13-10
white,22-18/18-15
black,
white,13-8/8-4
black,25-23/18-16/16-14/14-12
white,25-23/22-20/20-18/18-16
black,25-20/20-15/15-10/23-18
white,25-19/16-10/10-4/19-13
black,25-19/10-6
white,13-8/8-4
black,18-12/19-18
white,3-2/23-20
black,6-4/13-12
white,20-14/22-16/16-10/10-4
black,12-10/10-9
white,14-10/10-9
black,9-8/8-6
white,9-3/1-0
black,4-1/18-12
white,1-0/2-0
black,12-8/12-8/8-4/8-4
white,3-1/1-0
black,6-2/2-1
white,4-2/2-0
black,1-0/1-0/1-0/4-0
white,4-1/1-0
black,4-2/2-1
white,4-3/3-0
black,4-0/1-0
white,4-0/4-0/4-0/4-0
black,4-1/1-0
white,4-1/1-0
black,4-0/4-0
white,4-1/1-0
black,4-1/1-0
white,4-0/4-0
