player_color,move
white,13-8/24-23
black,13-8/24-18
white,13-7/13-10
black,25-23/23-21/6-4/6-4
white,6-1/24-23
black,25-22/13-8
white,7-3/3-1
black,25-23/6-4/23-21/6-4
white,23-22/22-19
black,
white,19-18/23-19
black,25-23/13-7
white,25-20/20-16
black,13-8/23-21
white,10-8/13-7
black,7-4/21-20
white,7-1/13-11
black,8-7/7-4
white,6-1/19-18
black,13-8/21-18
white,6-1/11-5
black,
white,6-1/6-5
black,25-23/23-22
white,5-1/8-7
black,25-19/19-18
white,25-19/5-1
black,8-4/8-6
white,25-24/8-7/7-6/24-23
black,25-19/22-16/16-10/10-4
white,
black,8-4/19-14
white,25-20/23-19
black,
white,18-16/19-13
black,25-21/21-20
white,13-7/20-18
black,14-12/21-20
white,8-4/4-1
black,8-7/7-4
white,25-22/22-20
black,8-4/12-6
white,7-1/20-16
black,8-7/7-1
white,16-15/15-10
black,6-3/20-14
white,10-8/16-10
black,3-1/14-11
white,8-2/8-2/8-2/16-10
black,11-10/10-4
white,10-6/10-6/6-2/6-2
black,20-17/17-11
white,2-0/2-0
black,4-1/11-8/8-5/5-2
white,2-0/2-0
black,2-0/4-0
white,1-0/2-0
black,4-2/2-0
white,1-0/1-0
black,4-0/4-0
white,1-0/1-0
black,4-0/4-0
white,1-0/1-0
black,4-0/4-0
white,1-0/1-0
black,4-3/3-0
white,1-0
