player_color,move
white,6-4/8-3
black,13-10/13-8
white,8-7/7-4
black,13-8/13-10
white,13-10/10-4
black,6-4/8-4
white,13-7/7-4
black,8-4/10-4
white,8-4/13-12
black,25-24/6-3
white,13-12/13-8
black,6-3/8-4
white,8-4/24-18
black,8-4/10-4
white,6-3/6-2
black,8-7/7-4
white,25-24/12-11/11-10/10-9
black,3-2/6-4
white,6-2/6-4
black,6-2
white,9-7/7-3
black,24-19/19-14/14-9/9-4
white,12-7/24-22
black,25-24/4-1
white,25-19/7-2
black,24-19/19-14/14-9/9-4
white,19-13/13-8
black,2-1/24-18
white,8-5/5-2/22-19/19-16
black,18-13/24-18
white,16-14/14-8
black,18-16/16-14/14-12/12-10
white,8-4/2-0
black,10-8/13-8
white,2-0/2-0
black,2-1/8-6
white,2-1/1-0
black,6-1/8-3/1-0/3-0
white,3-2/2-0
black,1-0/1-0
white,3-1/1-0
black,4-1/1-0
white,3-2/2-1/1-0/4-3
black,4-3/3-0
white,3-0/4-0
black,4-2/2-0
white,4-2/2-0/4-2/2-0
black,1-0/4-0
white,4-1/1-0
black,4-2/2-0
white,4-2/2-0
black,4-1/1-0
white,4-1/1-0
black,4-1/1-0
white,4-0
