player_color,move
white,8-2/24-23
black,8-2/8-4
white,25-24/8-2
black,6-4/13-8
white,6-4/8-2
black,8-5/5-4
white,6-4/13-7
black,6-5/6-4
white,6-4/13-7
black,5-4/13-8
white,6-5/6-5/5-4/5-4
black,8-4/13-10
white,7-3/24-22
black,10-4/13-7/7-1/24-18
white,25-22/25-24
black,25-24/8-4
white,13-8/8-4
black,2-1/13-10
white,25-23/13-9
black,10-7/7-4/18-15/15-12
white,25-22/22-18
black,6-5/24-18
white,9-4/18-15
black,5-4/6-2
white,25-20/20-16
black,12-10/10-7
white,25-22/3-1
black,25-24/7-4
white,25-23/23-22
black,25-20/18-15
white,2-1/2-1/2-1/16-15
black,25-19/19-18
white,22-17/17-13
black,15-14/20-18
white,22-16/22-20
black,14-8/8-6
white,13-12/20-16
black,18-17/18-12
white,15-10/10-4
black,6-1/17-13
white,25-22/16-12
black,25-20/12-9
white,25-19/19-18
black,9-4/20-18
white,12-7/7-1
black,25-22
white,22-16/16-15
black,4-1/22-20
white,18-14/14-8
black,20-18/18-13
white,8-4/15-12
black,25-20/20-18
white,22-18/18-15
black,18-16/16-12
white,12-8/8-2
black,12-8/8-6
white,15-11/11-7/7-3/1-0
black,1-0/1-0/1-0/6-1
white,1-0/1-0
black,4-2/2-0
white,1-0/2-0
black,4-1/1-0
white,3-0/4-0
black,1-0/4-0
white,4-3/3-0
black,4-2/2-0
white,4-2/2-0
black,4-1/1-0
white,4-1/1-0
black,4-0/4-0
white,4-1/1-0
black,4-3/3-0
white,4-2/2-0
black,4-1/1-0
white,4-0/4-0
black,4-1/1-0/4-1/1-0
