player_color,move
white,13-11/11-10
black,13-8/24-18
white,6-1/24-23
black,25-20/6-4
white,10-8/24-20
black,8-4/20-14
white,6-5/6-1
black,8-4/8-2
white,25-23/6-5
black,25-22/13-8
white,5-4/4-3/3-2/2-1
black,25-21/21-20
white,25-24/6-5/24-23/8-7
black,
white,5-1/20-18
black,25-21/25-22
white,13-8/18-16
black,13-10/21-20
white,13-10/13-8
black,13-12/20-14
white,25-20/7-1
black,8-4/10-4
white,20-18/18-17
black,25-22/13-12
white,17-14/14-8
black,6-1/14-8
white,16-10/23-17/17-11/11-5
black,25-23/25-21
white,23-18/18-17
black,12-7/7-4
white,8-5/17-16
black,6-1/23-18/18-13/13-8
white,10-5/16-10
black,8-4/22-21
white,8-2/10-5
black,6-4/6-4/12-10/10-8
white,8-3/8-3/8-3/10-5
black,
white,5-1/5-1/5-1/5-1
black,
white,5-1/8-5
black,25-21/21-18
white,2-0/3-1/3-1/3-1
black,8-7/7-1
white,5-1/1-0
black,4-1/21-20
white,1-0/1-0
black,4-1/18-12
white,1-0/1-0
black,4-1/20-14
white,1-0/1-0
black,4-3/3-2/2-1/21-20
white,1-0/1-0
black,4-1/20-16
white,1-0/1-0
black,14-12/16-12
white,1-0/1-0
black,4-2/4-2/4-2/4-2
white,1-0
