player_color,move
white,8-4/13-10
black,13-9/13-11
white,8-7/7-4
black,13-7/13-10
white,6-4/13-10
black,8-7/13-7
white,13-10/13-8
black,8-6/11-9/9-7/9-7
white,10-7/10-7/7-4/7-4
black,6-2/10-7
white,6-2/6-2/8-4/8-4
black,8-2/24-22
white,6-2/13-12
black,24-19/19-16
white,25-22/2-1
black,6-2/6-2/16-12/12-8
white,24-21/21-20
black,6-2/8-2
white,10-8/8-3
black,25-24/6-1
white,25-19/25-19/22-16/16-10
black,25-20/20-15/24-19/19-14
white,25-19/3-1
black,7-1/7-1/14-8/8-2
white,2-1/2-1/12-11/11-10
black,25-23/2-1
white,10-9/19-16
black,23-19/19-14
white,9-4/19-13
black,7-1/14-9
white,25-21/21-20
black,2-1/7-1
white,13-12/19-16
black,
white,12-11/11-6
black,25-23/23-18
white,16-15/15-12
black,2-1/18-15
white,12-9/9-4
black,7-2/15-11
white,6-1/20-14
black,25-20/7-1
white,14-10/10-7
black,2-1/20-15
white,7-4/20-17/17-14/14-11
black,15-14/14-11
white,25-21/21-16
black,11-6/2-0
white,4-1/16-10
black,2-1/6-3
white,10-4/1-0/1-0/1-0
black,2-0/3-0
white,4-1/1-0
black,1-0/2-0
white,4-1/4-1/4-1/4-1
black,1-0/1-0
white,4-1/4-2
black,1-0/1-0/1-0/1-0
white,1-0/2-0
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
