player_color,move
white,13-7/7-6
black,6-5/6-4
white,8-4/24-18
black,5-4/24-23/24-23/23-22
white,6-4/13-10
black,6-4/13-7
white,
black,7-1/23-22
white,25-20/25-20/20-15/15-10
black,6-1/6-1/13-8/13-8
white,8-4/10-4
black,8-4/13-8
white,13-10/13-8
black,8-3/13-12
white,25-19/10-4/19-13/10-4
black,25-22/8-4
white,6-4/13-10
black,3-2/22-20
white,6-4/6-4/20-18/18-16
black,20-15/15-12
white,25-19/6-4
black,8-3/22-16
white,8-7/7-4
black,8-4/22-19
white,25-23/19-18
black,25-20/3-1
white,18-12/23-20
black,19-14/20-18
white,8-4/20-18
black,14-8/18-15
white,12-7/18-16
black,8-5/5-4
white,7-6/6-2
black,12-10/10-4
white,16-10/10-7
black,25-19/8-4
white,7-4/16-14
black,16-12/19-14
white,14-11/11-5
black,25-20/20-16
white,25-19/19-14
black,12-11/16-12
white,25-19/19-15
black,12-10/10-8/8-6/6-4
white,25-22/22-18
black,11-9/9-7/7-5/5-3
white,25-19/19-18
black,3-2/2-0
white,2-1/18-16
black,1-0/1-0
white,16-13/13-11
black,1-0/1-0
white,11-6/6-4
black,4-0/4-0
white,4-1/4-2
black,4-1/1-0
white,4-0/4-2
black,4-1/1-0/4-1/1-0
white,2-0/4-1
black,4-3/3-2/2-1/1-0
white,4-0/4-0
black,4-2/2-1
white,2-1/1-0
black,4-2/2-0
white,4-1/4-1/4-1/4-1
black,4-3/3-0
white,1-0/4-1
black,1-0/4-3/3-2/2-1
white,4-3/3-0
black,1-0
