player_color,move
white,8-3/13-8/13-8/13-8
black,8-7/13-9
white,13-10/10-4
black,13-11/13-8
white,8-7/7-4
black,13-8/13-9
white,6-4/13-8
black,8-7/8-2
white,6-3/8-3
black,8-7/8-7/24-23/24-23
white,4-1/6-3/6-3/6-3
black,6-3/11-7
white,3-1/8-3
black,6-2/9-3
white,8-6/6-3
black,23-19/19-15/15-11/11-7
white,3-1/8-3
black,6-2/9-7
white,8-3
black,6-3/23-17
white,3-1/4-1
black,6-3/7-3
white,3-1/24-19
black,7-3/7-3/17-13/13-9
white,3-1/19-14
black,2-1/3-1
white,
black,2-1/7-3
white,25-20/3-1
black,3-1/7-3
white,14-9/9-8
black,3-1/7-3
white,3-2/8-3
black,2-1/3-1
white,3-1/4-1
black,3-2/7-1
white,3-1/20-14
black,3-1/9-3
white,14-9/9-6
black,3-0/3-0/3-0/3-0
white,3-0/6-1
black,3-1/2-0
white,3-1/2-0
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,1-0/1-0/1-0/1-0
black,1-0/1-0
white,1-0/1-0/1-0/1-0
black,1-0/1-0
