player_color,move
white,6-4/8-4
black,8-7/13-8
white,8-7/7-4
black,8-7/13-8
white,8-5/5-4
black,6-5/8-7/8-7/8-7
white,6-4/13-8
black,13-11/24-23
white,6-4/6-1
black,25-24/13-11
white,25-22/22-16
black,11-7/13-7
white,6-1/13-10
black,25-23/11-7
white,13-8/13-10
black,23-22/23-18
white,10-4/13-10
black,5-3/3-2
white,10-9/10-8
black,18-14/14-11
white,8-7/7-4
black,6-3/11-7
white,9-3/3-1
black,25-23
white,8-3/3-2
black,25-20/6-2
white,8-4/16-10
black,3-2/6-2
white,10-5/5-1
black,25-23/6-2
white,25-21/21-20
black,23-20/20-18
white,20-19/19-14
black,18-14/14-13
white,14-11/11-8/8-5/5-2
black,7-3/13-11
white,4-1/24-20
black,2-1/7-1
white,25-21/21-20
black,7-3/11-8
white,20-17/17-13
black,25-19/19-15
white,2-1/13-8
black,2-1/3-1
white,8-6/6-5
black,15-12/12-10
white,5-1/20-14
black,3-1/7-2
white,14-10/10-7
black,2-1/10-7
white,7-5/1-0/5-3/3-1
black,7-3/3-2
white,4-3/3-0
black,7-3/3-1
white,1-0/1-0
black,7-3/7-3/7-3/7-3
white,4-2/2-0
black,2-1/3-0
white,1-0/4-1
black,3-1/3-0
white,1-0/1-0/1-0/1-0
black,2-1/3-0
white,4-3/3-0
black,2-0/2-1
white,4-1/1-0
black,1-0/1-0
white,4-0/4-0
black,1-0/1-0
white,4-2/2-0
