player_color,move
white,6-3/8-3
black,13-7/7-4
white,13-7/7-4
black,8-2/13-8
white,13-10/10-4
black,13-10/13-8
white,6-4/8-3
black,6-2/8-4/8-4/8-4
white,6-4/8-3
black,8-5/5-4
white,6-4/6-4/13-11/11-9
black,6-5/10-4
white,9-3/24-22
black,5-1/24-18
white,
black,13-9/9-4
white,
black,2-1/6-4
white,25-23/22-18
black,25-24/18-14
white,13-8/8-4
black,6-4/6-1
white,23-20/20-16
black,14-12/12-10/10-8/8-6
white,
black,24-19/19-18
white,25-19/16-10/10-4/19-13
black,25-24/18-13
white,13-8/8-4
black,13-12/12-11/11-10/10-9
white,18-14/14-12
black,9-7/7-6
white,12-7/7-4
black,6-4/24-23
white,3-1/1-0
black,25-23/23-19
white,3-1/1-0
black,19-18/23-18
white,3-1/1-0
black,4-1/18-14
white,3-0/3-0
black,4-1/18-12
white,4-2/2-0
black,12-10/14-9
white,4-2/2-0
black,9-5/10-4
white,4-0/4-0
black,5-2/2-0
white,4-2/2-0
black,4-2/2-0
white,4-0/4-0
black,4-1/1-0
white,4-2/2-0
black,4-2/4-1
white,4-3/3-0
black,4-1/2-0
white,4-0
