player_color,move
white,8-3/13-8/13-8/13-8
black,13-8/13-10
white,8-4/24-18
black,13-7/13-8
white,25-21/6-4
black,13-9/24-23
white,8-4/21-20
black,10-8/24-23
white,8-4/13-10
black,6-4/7-3
white,6-4/13-12
black,6-2/2-1
white,25-24/6-4
black,25-20/8-4
white,10-4/12-6/20-14/24-18
black,8-4/20-16/16-12/12-8
white,6-5/8-4
black,23-18/18-15
white,6-1/14-8
black,15-12/12-11
white,5-4/18-12
black,4-1/6-3/6-3/6-3
white,8-4/12-6
black,23-18/18-12
white,3-2/8-4
black,11-8/12-8
white,6-0/6-2
black,8-2/2-1
white,2-0/2-0
black,8-4/8-4/9-5/5-1
white,1-0/4-0/4-0/4-0
black,8-3/8-3/8-3/8-3
white,4-0/4-0
black,1-0/1-0/1-0/4-1
white,4-1/1-0
black,1-0/4-0
white,4-0/4-0
black,4-0/4-0
white,4-3/3-0
black,3-1/1-0
white,4-0/4-0
