player_color,move
white,24-22/22-16
black,13-10/13-8
white,8-3/13-8/13-8/13-8
black,6-5/10-4
white,3-2/24-20
black,25-21/13-9/9-5/5-1
white,
black,13-7/7-1/24-18/24-18
white,
black,6-4/8-2
white,
black,13-10/10-7/7-4/21-18
white,
black,8-3/8-4
white,
black,8-4
white,
black,4-1/6-3/6-3/6-3
white,
black,18-13/13-7
white,
black,7-3
white,
black,18-13/13-7
white,25-20/25-19
black,7-3
white,19-17/20-14
black,3-1
white,6-5/17-14
black,18-13/13-10
white,13-10/10-7/14-11/11-8
black,3-2/10-7
white,2-1/7-5
black,3-2/7-1
white,13-11/11-8
black,2-0/3-0/3-0/3-0
white,5-3/14-8
black,1-0/1-0
white,5-1/6-5
black,1-0/1-0
white,3-1/8-2
black,2-1/1-0
white,2-1/8-2
black,1-0/2-0
white,2-1/5-3
black,4-1/1-0
white,3-1/6-3
black,4-0/4-0
white,3-2/6-3
black,4-2/2-0
