player_color,move
white,13-10/10-4
black,8-3/13-8/13-8/13-8
white,6-5/6-5/5-4/5-4
black,8-2/8-2/8-2/24-18
white,6-1/6-4
black,25-19/6-4
white,25-20/24-22
black,25-24/8-4
white,25-22/8-3
black,8-4/19-16
white,8-7/7-6/6-5/5-4
black,25-22/24-18
white,25-20/8-2
black,13-10/22-18
white,13-10/10-4
black,6-1/6-4
white,25-22/13-8
black,6-4/13-9
white,8-4/13-8
black,6-2/9-6
white,8-6/6-3
black,6-4/10-8/8-6/6-4
white,20-16/20-17
black,18-12/16-13
white,25-24/17-13
black,25-23/25-20
white,25-24/13-8
black,13-12/23-18
white,8-4/16-15
black,12-9/9-4
white,3-2/15-14/14-13/13-12
black,18-17/18-12
white,12-11/11-10/10-9/9-8
black,25-20/12-9
white,8-6/6-3
black,9-6/6-2
white,22-20/20-17
black,20-19/19-15
white,17-16/22-17
black,15-11/11-10
white,17-13/13-8
black,10-9/9-5
white,25-22/2-1
black,20-16/16-10
white,8-4/22-19
black,5-3/10-4
white,25-20/20-16
black,2-0/3-2
white,19-16/24-20
black,2-0/2-0
white,20-15/24-22
black,2-1/2-0
white,15-11/11-8
black,1-0/2-0
white,8-7/7-2
black,4-2/2-0/4-2/2-0
white,22-17/17-16
black,4-1/1-0
white,16-12/12-8/8-4/16-12
black,4-1/1-0
white,12-7/7-1
black,4-3/3-2/2-1/1-0
white,16-11/11-5
black,4-2/2-0
white,1-0/5-0
black,4-0/4-0
white,1-0/2-0
black,4-3/3-2/2-1/1-0
