player_color,move
white,6-4/6-4/8-6/6-4
black,8-7/7-4
white,8-2/8-2/24-18/24-18
black,24-18/18-17
white,6-4/18-14
black,17-16/24-18
white,13-10/10-4
black,13-7/7-6
white,25-22/2-1
black,8-4/8-4/18-14/14-10
white,6-1/6-3
black,13-10/16-14
white,14-11/22-18
black,25-19/10-6
white,11-5/5-1
black,6-4/6-4/10-8/8-6
white,13-9/9-3
black,6-2/19-13
white,13-8/8-2
black,6-4/6-2
white,13-8/18-16
black,13-7/7-1/13-7/7-1
white,13-9/9-4
black,13-8/8-4
white,3-1/8-4
black,6-4/6-3
white,16-10/10-7
black,2-1/2-1/6-5/5-4
white,7-2/3-0
black,13-9/9-8
white,2-1/2-0
black,3-1/8-2
white,2-1/1-0
black,4-1/2-0
white,1-0/1-0
black,4-2/2-0
white,1-0/1-0
black,4-3/3-0
white,4-1/1-0
black,4-2/2-0
white,4-2/2-1
black,4-3/3-0
white,4-0/4-0/4-0/4-0
black,4-2/2-0
white,1-0/1-0
black,1-0/4-1/4-1/4-1
white,4-0
