player_color,move
white,8-4/13-8
black,13-7/7-4
white,13-10/10-4
black,24-23/24-18
white,6-2/8-4/8-4/8-4
black,25-20/13-8/20-15/13-8
white,6-5/6-5/5-4/5-4
black,8-4/15-9
white,6-3/24-20
black,8-7/7-4
white,13-10/24-20
black,6-4/9-4
white,6-1/10-5/13-8/13-8
black,13-9/9-4
white,8-3/20-15/15-10/10-5
black,6-4/18-12
white,5-2/8-2
black,6-4/13-12
white,3-1/5-4
black,6-4/12-6
white,2-1/20-15
black,6-5/6-1
white,15-10/10-5/3-0/5-0
black,5-1/8-2
white,2-0/2-0
black,8-7/7-6/6-5/5-4
white,1-0/1-0
black,12-6/6-4
white,1-0/4-0
black,4-1/4-2
white,4-2/2-0
black,2-1/8-3
white,4-3/3-2/2-1/1-0
black,3-1/4-1
white,4-2/2-0
black,2-1/4-3/3-2/2-1
white,4-1/1-0/4-1/1-0
black,4-2/2-0
white,4-2/2-0
black,4-0/4-0
white,4-3/3-0
