player_color,move
white,6-4/13-8
black,13-9/13-8
white,8-2/8-4
black,6-4/4-2/13-11/13-11
white,8-2/8-4
black,9-7/13-7
white,13-12/13-8
black,6-2/6-2/11-7/11-7
white,6-4/13-12
black,8-2/24-22
white,6-4/13-12
black,8-3/8-7
white,8-2/12-6/12-6/12-6
black,6-2/8-3
white,6-3
black,25-20/3-2
white,3-1/6-4/6-4/6-4
black,25-22/6-2
white,6-2/24-20/24-20/20-16
black,3-1/7-1
white,16-11/11-9
black,22-16/16-13
white,25-21/21-15
black,20-18/18-16/16-14/14-12
white,15-9/9-8
black,7-3/7-3/7-3/12-8
white,8-3/20-14
black,7-3/13-7
white,14-9/9-8
black,7-4/4-1/8-5/5-2
white,8-4/3-0
black,1-0/2-1/2-1/2-1
white,2-0/2-0
black,2-1/3-0
white,2-0/2-0
black,3-0/3-1
white,4-2/2-0
black,2-0/3-0
white,4-2/2-0
black,2-0/2-0
white,4-3/3-0
black,1-0/2-0
white,4-2/2-0
black,1-0/1-0
white,4-1/1-0
black,1-0/1-0/1-0/1-0
