player_color,move
white,8-4/24-18
black,13-7/13-8
white,25-24/24-18
black,25-23/24-18
white,13-7/7-6
black,
white,8-4/24-23
black,25-22/8-4
white,8-4/13-10
black,8-7/7-4
white,
black,23-18/24-22
white,25-23/23-18
black,13-10/10-4
white,13-10/18-14
black,6-4/13-10
white,13-9/9-4
black,6-1/13-10
white,10-7/10-7/7-4/7-4
black,
white,6-4/23-22
black,25-24/6-4
white,13-12/12-8
black,8-4/10-9
white,14-9/9-8
black,9-4/10-7
white,6-1/8-5
black,25-22/8-4
white,6-1/22-16
black,6-1/6-4
white,5-4/16-13
black,22-20/22-16
white,8-3/13-8/8-3/1-0
black,25-23/7-1
white,6-2/6-1
black,
white,6-4/2-0
black,
white,3-2/2-0
black,25-23/23-22
white,
black,22-18/18-13
white,25-23/23-17
black,13-8/20-19
white,25-22/4-3
black,8-4/19-16
white,22-17/17-11
black,16-11/11-6/6-1/16-11
white,11-6/6-3
black,11-6/1-0/1-0/6-1
white,3-1/1-0
black,4-2/2-0
white,1-0/3-0
black,4-1/1-0
white,4-3/1-0
black,4-1/1-0
white,3-2/2-0
black,4-3/3-0
white,4-3/3-0
black,4-2/2-0
white,4-3/3-0
black,1-0/4-1
white,4-2/2-1
black,1-0/4-1
white,4-3/3-0
black,1-0/1-0
white,4-2/2-0
black,4-3/1-0
white,4-2/2-0
black,3-0/4-0
white,4-2/2-1
black,4-2/2-1
white,1-0/1-0
