player_color,move
white,8-2/8-2/24-18/24-18
black,13-10/10-9
white,8-4/18-14/14-10/10-6
black,13-7/7-6
white,25-21/21-15
black,13-8/13-11
white,6-4/13-9
black,9-8/13-9
white,9-5/15-11/11-7/7-3
black,24-18/18-14
white,13-8/8-2
black,9-8/14-11
white,5-1/13-7
black,25-20/20-14
white,7-4/13-9
black,6-5/14-11
white,2-1/9-3
black,5-3/11-5
white,13-7/7-3
black,5-4/6-4
white,6-2/6-1
black,6-5/5-3
white,1-0/6-4/6-4/6-4
black,11-7/11-7/7-3/7-3
white,2-0/3-0
black,8-5/5-1
white,3-1/2-0
black,6-1/6-5
white,3-1/1-0
black,4-1/6-1
white,2-1/1-0
black,5-4/8-3
white,1-0/1-0
black,4-3/4-1
white,1-0/4-1/1-0/4-1
black,8-2/2-1
white,4-2/2-0
black,8-3/8-4
white,4-3/1-0
black,8-2/2-1
white,4-1/1-0
black,3-1/1-0
white,4-1/1-0
black,3-1/1-0
white,3-1/1-0
