player_color,move
white,6-4/6-5
black,13-8/24-18
white,8-4/13-8
black,8-4/13-10
white,5-2/13-8
black,6-4/10-9
white,2-1/24-18
black,25-24/8-4
white,25-23/24-18
black,8-5/5-4
white,6-4/23-18
black,8-4/9-8
white,6-2/8-4/8-4/8-4
black,6-5/6-5/5-4/5-4
white,2-1/6-4
black,25-22/6-4
white,8-4/13-7
black,25-19/13-8
white,13-8/8-4
black,8-4/13-8
white,7-1/13-8
black,8-4/22-16
white,18-12/18-16
black,25-19/6-4
white,12-10/10-4
black,8-4/19-16
white,8-2/18-15
black,19-17/17-14
white,16-14/14-12/12-10/10-8
black,14-8/8-5
white,8-2/15-13
black,5-4/16-14
white,13-8/8-5
black,14-9/9-7
white,2-0/5-4
black,7-2/16-12
white,1-0/2-0
black,2-1/12-8
white,4-1/1-0
black,4-1/8-3
white,4-3/1-0
black,4-1/3-0
white,4-1/1-0
black,4-0/4-0
white,3-1/1-0
black,4-0/4-0
white,4-0/4-0
black,4-3/3-0
white,4-0/4-0
black,4-2/2-1
white,4-1/1-0
black,4-1/4-0
white,4-0/4-0
black,4-0/4-2
white,4-3/3-0
