player_color,move
white,6-4/6-4/8-6/6-4
black,13-11/13-10
white,8-4/24-18
black,24-23/24-18
white,6-4/24-23
black,13-9/13-9/18-14/14-10
white,8-4/23-22
black,10-8/13-9
white,13-7/7-6
black,9-8/10-4
white,13-10/18-14
black,
white,13-10/13-8
black,25-24/6-3
white,
black,6-5/5-4/9-8/24-23
white,25-23/10-4
black,8-4/9-3
white,10-4/23-20
black,3-1/6-4/6-4/6-4
white,8-4/13-10
black,8-4/23-17
white,6-4/10-6
black,17-15/15-14
white,14-11/11-6
black,25-20/20-17
white,6-4/6-4/20-18/18-16
black,17-16/16-12
white,6-1/6-1/16-11/11-6
black,3-1/12-11
white,1-0/4-2/2-0/6-4
black,25-19/19-17
white,1-0/4-0/4-0/4-0
black,4-3/17-14
white,4-2/2-0/4-2/2-0
black,3-1/14-9
white,4-0/4-0
black,4-1/8-4
white,4-1/1-0
black,8-3/9-3
white,4-0/4-0
black,4-1/4-3
white,4-1/1-0
black,3-1/3-1/8-6/6-4
white,4-0
