player_color,move
white,6-4/24-18
black,13-7/13-11
white,25-24/8-4
black,13-9/24-18
white,13-7/7-6
black,25-23/24-18
white,6-4/8-4
black,13-11/13-7
white,8-5/5-4
black,18-14/14-8
white,6-4/6-5
black,7-4/7-6
white,5-4/13-10
black,23-22/22-18
white,6-3/10-6
black,18-17/17-11
white,13-12/13-7
black,4-3/9-3
white,6-4/7-1
black,6-4/8-3
white,13-9/9-4
black,11-7/11-7/7-3/7-3
white,6-4/12-9
black,8-2/8-2/8-2/11-5
white,9-4/24-18
black,2-0/2-1
white,25-21/18-12
black,25-19/6-3
white,3-1/21-20
black,25-19/19-15
white,12-10/10-8/8-6/6-4
black,25-20/25-19
white,20-18/18-16/16-14/14-12
black,6-4/6-4/6-4/6-4
white,12-10/10-8/8-6/6-4
black,25-19/19-13/13-7/20-14
white,1-0/4-1
black,7-1/14-12
white,4-0/4-0/4-0/4-0
black,2-1/12-6
white,1-0/1-0
black,1-0/1-0/1-0/6-1
white,4-3/3-2/2-1/1-0
black,1-0/3-1/4-2/2-0
white,4-3/3-1
black,1-0/4-1
white,1-0/4-0
black,1-0/4-1
white,4-0/4-0
black,1-0/4-1
white,4-1/1-0
black,3-2/2-0
white,4-0/4-0
