player_color,move
white,6-4/6-4/8-6/6-4
black,8-4/13-7
white,6-4/8-4
black,6-4/6-4/24-22/22-20
white,13-8/24-18
black,25-23/24-18
white,6-5/6-4
black,25-22/8-4
white,5-4/24-18
black,8-2/23-18
white,8-6/8-6/6-4/6-4
black,13-8/8-4
white,18-15/15-14
black,6-4/22-16
white,13-8/18-16
black,6-2/13-10
white,8-4/14-13
black,6-1/13-10
white,13-11/13-8
black,13-9/9-8
white,25-19/11-9
black,25-24/10-9/9-8/24-23
white,9-3/3-1
black,10-5/5-2
white,13-10/10-4
black,2-1/18-16
white,13-10/10-4
black,16-13/13-10/10-7/7-4
white,8-3/19-16
black,18-12/23-20
white,16-10/10-9
black,8-6/8-4
white,3-1/9-3
black,6-2/12-6
white,3-1/1-0
black,4-1/6-2
white,1-0/1-0
black,20-17/17-14/14-11/11-8
white,4-3/3-0
black,2-1/8-4
white,4-1/1-0
black,2-0/2-0
white,4-0/4-0
black,2-0/4-0
white,4-0/4-0/4-0/4-0
black,4-0/4-2
white,4-3/3-0
black,2-1/4-1
white,4-3/3-0
black,4-0/4-3
white,4-2/2-0
black,4-2/2-1
white,4-2/2-0
