player_color,move
white,6-4/8-3
black,8-2/8-2/8-2/13-7
white,8-2/8-3
black,6-5/6-5/5-4/5-4
white,6-3/13-8
black,7-4/13-10/10-7/7-4
white,6-4/8-4
black,6-5/6-4
white,13-7/13-7/13-7/13-7
black,6-4/13-8
white,6-2/7-2
black,5-4/13-11
white,6-4/7-4
black,11-10/10-9/9-8/13-12
white,7-3/7-3/24-20/20-16
black,8-7/7-4
white,24-22/22-16
black,8-2/12-6/24-18/18-12
white,3-1/16-13
black,
white,13-8/16-13
black,25-24/25-20
white,25-22/8-2
black,6-1/24-20
white,13-10/10-8
black,2-1/20-18
white,3-1/8-4
black,18-14/14-9
white,3-1/22-16
black,
white,16-15/15-10
black,25-19/19-15
white,25-19/19-15
black,15-10/10-4
white,
black,20-14/14-9
white,
black,2-1/9-6
white,25-19/19-13/13-7/7-1
black,
white,1-0/1-0
black,25-20/20-16
white,1-0/2-0
black,2-1/16-10
white,2-1/1-0
black,10-6/6-3
white,2-0/2-0/3-1/1-0
black,2-0/3-0
white,4-1/1-0/4-1/1-0
black,4-1/4-2
white,3-1/1-0
black,4-2/2-0
white,4-0/4-0
black,1-0/2-0
white,4-2/2-0
black,4-3/3-0
white,4-0
