player_color,move
white,6-2/8-4/8-4/8-4
black,6-4/13-10
white,13-10/24-20
black,10-4/13-10
white,10-4/13-10
black,13-10/13-8
white,10-4/13-8
black,6-4/10-9
white,8-4/13-8
black,8-4/13-10
white,6-4/13-8
black,6-4/10-4
white,6-5/8-3
black,9-6/10-4
white,6-4/8-3
black,6-5/8-4
white,25-20/6-4
black,25-20/6-3
white,25-20/20-18
black,6-1/8-4
white,25-24/20-18
black,25-19/8-4
white,3-2/18-16
black,19-13/13-8
white,3-2/24-20
black,3-1/8-4
white,18-17/17-13
black,24-18/18-13
white,20-18/18-12
black,
white,2-1/16-10
black,25-19/25-20
white,12-7/7-4
black,19-16/20-19
white,10-6/13-12
black,25-20/4-1
white,6-1/12-7/7-2/2-0
black,16-10/10-6
white,2-1/2-0
black,6-5/5-2
white,1-0/1-0
black,2-1/20-16
white,1-0/4-2/2-0/4-2
black,4-1/16-12
white,2-0/4-0
black,4-1/20-14
white,4-2/2-1
black,4-2/14-9
white,4-2/1-0
black,2-1/9-7
white,4-1/2-0
black,4-1/7-1
white,4-3/3-0
black,4-1/12-7
white,1-0/4-0
black,4-1/7-3
white,4-3/3-0
black,4-0/4-1
white,4-0
