player_color,move
white,13-7/7-4
black,13-7/13-10
white,8-7/7-2
black,6-3/13-10/13-10/13-10
white,8-7/7-4
black,8-2/8-3
white,6-4/8-2
black,6-2/8-2
white,13-9/9-3
black,24-20/20-15
white,6-4/6-2
black,3-2/6-2
white,6-2/13-10
black,25-20/6-2
white,6-1/10-4
black,25-19/19-15
white,13-7/13-12
black,15-10/20-14
white,2-1/7-3
black,14-8/8-3
white,2-1/3-1
black,6-2/10-8
white,3-1/24-20
black,8-4/4-3
white,12-7/7-1
black,10-6/10-6/6-2/6-2
white,2-1/24-20
black,3-1/7-2
white,20-17/17-12
black,2-1/2-1/2-1/2-1
white,12-10/10-8/8-6/6-4
black,3-1/3-1/10-8/10-8
white,2-1/20-15
black,8-6/8-2
white,15-10/10-6
black,2-0/6-2
white,4-1/6-0
black,2-0/2-0
white,4-1/1-0
black,2-1/2-0
white,4-1/1-0
black,2-0/2-0
white,4-2/2-0
black,2-1/1-0
white,4-1/1-0
black,1-0/1-0/1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0
