player_color,move
white,6-4/6-3
black,8-2/13-8
white,6-4/8-2
black,6-4/6-4/8-6/6-4
white,6-4/6-3
black,24-19/19-18
white,24-23/24-22
black,25-23/23-20
white,25-22/8-2
black,8-5/5-4
white,8-7/7-6/6-5/5-4
black,
white,13-8/23-20
black,25-24/25-19
white,13-10/10-4
black,6-4/8-4
white,8-4/20-17
black,13-7/7-1/13-7/7-1
white,13-10/10-7/7-4/17-14
black,6-4/19-16
white,13-9/9-4
black,25-19/19-16
white,14-10/10-7
black,6-1/24-18
white,
black,13-8/13-12
white,
black,8-7/7-4
white,
black,18-14/14-12
white,
black,12-6/6-1
white,
black,24-19/19-18
white,
black,12-10/10-4
white,
black,16-14/14-13
white,
black,18-13/13-8/13-8
white,
black,8-6/8-5
white,25-19/25-20
black,
white,20-14/14-12
black,25-19/25-20
white,12-9/9-3
black,20-18/18-14
white,22-17/17-13
black,14-9/19-18
white,13-8/19-16
black,25-24/18-14
white,8-4/16-13
black,14-12/12-9
white,25-22/2-1
black,25-23/23-20
white,22-17/17-13
black,20-14/9-4
white,3-1/13-8
black,14-11/11-9
white,3-1/8-3
black,9-3/3-2
white,25-20/3-2
black,1-0/2-0
white,2-1/20-16
black,1-0/1-0/1-0/4-0
white,16-13/13-10/10-7/7-4
black,4-0/4-0
white,1-0/1-0
black,4-2/2-0
white,1-0/1-0
black,4-1/1-0
white,3-2/2-0
black,4-2/2-0
white,4-1/1-0
black,4-0/4-0
white,4-1/1-0
black,4-0/4-0
