player_color,move
white,8-2/8-2/24-18/24-18
black,8-4/13-10
white,8-7/7-2
black,6-4/10-4
white,6-2/18-14/18-14/14-10
black,13-10/10-7/7-4/13-10
white,13-9/9-8
black,8-4/13-8
white,10-4/13-10
black,8-7/7-4
white,10-4/13-10
black,6-1/8-4
white,8-4/13-8
black,6-4/6-2
white,10-9/9-4
black,10-9/9-4
white,8-4/13-12
black,25-22/22-16
white,6-4/14-10
black,6-3/16-12
white,12-7/7-4
black,12-10/10-8/8-6/6-4
white,6-4/10-9
black,24-18/24-20
white,6-2/9-6
black,18-16/16-12
white,2-1/6-1
black,3-1/12-8
white,6-1/2-0
black,2-1/8-3
white,2-0/2-0
black,3-1/20-14
white,1-0/2-0
black,14-11/11-8/8-5/5-2
white,1-0/1-0/4-2/2-0
black,2-1/4-3/3-2/2-1
white,4-0/4-0
black,4-0/4-0/4-0/4-0
white,4-2/2-0
black,4-2/2-0
white,4-2/2-0
black,4-1/4-2
white,4-2/2-0
black,4-2/4-0
white,4-2/2-0/4-2/2-0
