player_color,move
white,13-10/10-4
black,8-4/8-2
white,8-7/7-4
black,13-7/7-4
white,8-2/8-4
black,13-8/24-18
white,6-2/6-2/6-2/6-2
black,6-5/6-4
white,6-3/24-23
black,
white,23-22/24-22
black,25-20/6-4
white,2-1/13-7
black,
white,13-8/8-4
black,
white,2-1/7-4
black,
white,3-1/13-7
black,
white,7-4/13-9
black,
white,9-5/5-2
black,
white,4-1/22-20
black,
white,2-1/20-15
black,
white,15-10/10-4
black,25-22/25-19
white,2-1/22-18
black,
white,18-14/14-8
black,25-19/25-19/13-7/7-1
white,8-3/1-0
black,25-22/6-1
white,25-20/20-16
black,13-10/10-4
white,16-11/11-8
black,6-1/13-10
white,8-3/1-0
black,25-20/8-6
white,1-0/1-0
black,6-3/10-4
white,1-0/1-0
black,3-1/8-2
white,2-0/2-0
black,19-14/20-18
white,3-1/1-0
black,2-1/19-14
white,4-2/2-0
black,14-9/19-18
white,4-2/2-1
black,9-8/8-4
white,1-0/4-0
black,4-1/14-9
white,4-0/4-0
black,9-6/6-2
white,4-2/2-1
black,18-14/14-9
white,1-0
