player_color,move
white,13-7/24-20
black,13-10/10-7/7-4/13-10
white,7-5/20-16
black,6-4/13-8
white,13-10/24-18
black,6-4/13-10
white,13-9/9-8
black,6-2/8-4/8-4/8-4
white,13-8/13-9
black,6-4/10-7
white,25-19/9-5
black,25-21/13-9/9-5/5-1
white,25-23/19-17/17-15/15-13
black,25-23/25-24
white,23-17/17-14
black,25-24/7-4
white,8-5/14-10
black,24-18/24-18/18-12/18-12
white,25-19/19-15
black,12-9/9-4
white,10-5/15-9
black,4-1/4-1/4-1/21-18
white,6-5/9-3
black,18-14/23-22
white,25-23/10-5
black,4-1/22-16
white,23-19/19-16
black,12-8/14-12
white,5-2/6-5
black,8-3/16-11/11-6/6-1
white,6-5/16-10
black,3-2/12-7
white,10-7/7-5
black,7-4/24-22
white,8-7/7-1
black,25-24/22-16
white,25-23/6-1
black,25-19/25-22
white,25-19/5-1
black,16-14/19-18
white,19-14/23-19
black,14-9/9-4/18-13/13-8
white,19-18/18-13
black,22-21/21-16
white,5-1/8-6
black,8-4/16-15
white,6-1/13-7
black,15-14/14-12
white,8-6/6-1
black,12-6/6-1
white,5-1/8-5
black,4-0/4-0/4-0/4-0
white,7-6/6-3
black,4-2/2-0/4-2/2-0
white,3-1/14-8
black,4-2/2-0/4-2/2-0
white,5-1/8-2
black,1-0/1-0
white,2-1/5-3
black,1-0/1-0
white,5-1/3-0
black,1-0/1-0
white,5-2/2-0
black,1-0
