player_color,move
white,8-2/13-8
black,13-11/13-7
white,8-4/13-8
black,13-11/13-7
white,8-2/8-4
black,13-7/24-22
white,6-1/8-2
black,25-24/11-7
white,25-20/13-10
black,8-2/8-2/8-2/24-18
white,10-9/9-4
black,11-7/22-20
white,6-4/13-7
black,25-24/6-3
white,7-3/13-12
black,6-3/24-22
white,25-20/20-15/15-10/10-5
black,
white,12-6/20-14/14-8/8-2
black,25-20/6-3
white,25-21/6-3
black,25-22/20-18
white,25-21/21-17/17-13/13-9
black,3-2/6-2
white,9-3/21-20
black,25-22/18-12
white,25-20/20-14
black,6-3/12-9/9-6/6-3
white,2-1/14-8
black,22-18/18-14/14-10/10-6
white,6-4/6-4/6-4/8-6
black,6-3/7-2
white,4-2/4-2/4-2/6-4
black,3-2/7-5
white,
black,5-3
white,25-20/2-1
black,7-4
white,20-16/16-13
black,7-4/7-2
white,13-11/11-6
black,3-0/4-0
white,6-4/24-18
black,3-1/4-1
white,25-20/18-16
black,2-0/3-0/3-0/3-0
white,16-10/10-6
black,2-1/2-1/2-1/2-1
white,6-3/20-14
black,1-0/2-1/2-1/2-1
white,14-11/11-8/8-5/5-2
black,1-0/1-0
white,4-1/3-0
black,1-0/1-0
white,2-0/2-0
black,1-0/1-0
white,4-1/2-0
black,1-0/1-0
