player_color,move
white,13-7/24-23
black,24-23/23-18
white,25-20/13-7
black,25-24/6-4
white,7-5/20-16
black,8-5/5-4
white,13-9/9-8
black,8-4/13-8
white,8-2/13-7/13-7/24-18
black,6-4/13-12
white,23-20/20-16
black,6-4/13-8
white,16-10/18-16
black,13-7/7-4
white,10-7/16-10
black,13-10/10-4
white,6-5/10-5
black,6-1/6-4
white,5-2/6-5
black,8-4/12-9
white,25-20/20-16
black,25-22/8-3
white,6-2/16-10
black,4-1/8-4
white,8-2/10-6
black,
white,5-4/6-5/6-5/7-6
black,
white,7-6/8-2
black,24-21/21-16
white,25-19/19-16
black,3-1/16-12
white,5-1/5-1/5-1/5-1
black,25-20/20-15/22-17/17-12
white,25-19/6-1
black,12-7/7-4
white,6-5/5-1
black,12-6/15-12
white,25-20/20-19
black,25-20/20-19
white,25-19/19-14
black,19-18/18-16
white,25-23/19-18
black,16-14/14-9
white,25-23/18-15
black,9-8/8-7/7-6/6-5
white,23-20/20-19
black,25-19/19-14
white,19-16/23-19
black,14-13/13-8
white,14-8/19-17
black,25-21/21-20
white,8-6/6-1
black,12-8/20-19
white,25-23/2-1
black,19-18/18-16
white,23-18/18-16
black,16-10/10-5
white,25-22/22-17
black,25-22/5-2/22-19/19-16
white,17-11/11-8
black,16-11/11-7
white,16-13/13-8
black,2-1/7-3
white,8-5/16-13/13-10/10-7
black,1-0/3-1
white,5-1/7-1
black,1-0/1-0
white,2-1/8-4
black,1-0/1-0
white,4-2/2-0
black,4-0/4-0
white,2-0/2-0
black,4-3/3-0
white,1-0/2-0
black,4-3/3-0
white,1-0/1-0
black,4-1/1-0
white,1-0/1-0
black,4-1/1-0
white,1-0/1-0/1-0/1-0
black,4-3/3-2/2-1/1-0
white,1-0/1-0
