player_color,move
white,8-4/24-23
black,6-4/8-4
white,8-4/23-22
black,6-2/6-2/8-4/8-4
white,13-7/7-4
black,13-7/7-4
white,6-4/8-3
black,6-1/13-10
white,25-19/6-4
black,25-23/24-20
white,13-7/22-16/16-10/10-4
black,2-1/10-4
white,6-4/7-1
black,25-20/20-18
white,6-1/19-14/14-9/9-4
black,13-7/7-6
white,6-4/13-7
black,25-22/13-10/10-7/7-4
white,
black,13-7/7-6
white,25-23/7-1
black,25-22/22-18
white,13-8/23-20
black,6-1/23-22
white,13-7/7-2
black,25-22/6-5
white,
black,22-19/19-14
white,
black,14-9/9-4/22-17/17-12
white,
black,12-6/22-16/16-10/10-4
white,
black,6-1/20-14
white,
black,5-4/14-8
white,
black,8-3/1-0/1-0/3-0
white,
black,1-0/1-0
white,25-20/25-19
black,4-1/4-1/4-1/4-1
white,20-14/14-13
black,1-0/4-1
white,19-15/15-11/11-7/7-3
black,4-2/2-1
white,13-11/11-8
black,1-0/1-0
white,8-3/1-0
black,4-1/1-0
white,1-0/1-0
black,4-2/4-1
white,2-0/3-0/4-1/1-0
black,1-0/1-0/2-0/4-1
white,3-2/2-0
black,1-0/1-0/1-0
