player_color,move
white,13-10/10-7/7-4/13-10
black,13-9/13-7
white,10-4/13-8
black,8-7/13-7
white,8-4/13-10
black,8-2/8-2/13-7/13-7
white,13-9/9-4
black,6-2/24-23
white,6-4/10-4
black,9-3/3-2
white,8-4/8-2
black,25-22/24-23
white,25-24/8-2
black,25-23/6-2
white,
black,22-16/16-12
white,
black,6-3/12-11
white,25-24
black,3-2/23-18
white,6-2/6-3
black,11-8/8-6
white,2-1/6-4
black,6-4/4-2/6-4/4-2
white,6-1/24-20
black,18-16/16-12
white,24-19/19-16
black,25-19/19-15
white,3-1/16-10
black,25-19/12-9
white,10-4/24-22
black,19-14/14-13
white,22-20/24-19
black,7-2/13-11
white,20-19/4-3/3-2/2-1
black,7-3/11-8
white,19-16/16-13/13-10/19-16
black,25-23/8-2
white,10-4/20-16
black,23-20/20-15
white,16-10/10-6
black,25-20/20-16
white,6-3/16-10
black,3-1/16-10
white,10-4/1-0/1-0/3-0
black,10-8/8-2
white,4-1/1-0
black,7-3/7-2
white,1-0/1-0
black,7-4/2-0/3-0/4-1
white,4-3/3-0
black,2-0/2-0
white,4-2/2-1
black,2-0/2-1
white,4-3/3-0
black,2-0/2-0
white,4-2/2-0
black,2-0/2-0
white,4-2/2-0
black,2-0/2-0
white,4-2/2-0
black,1-0/2-0
white,1-0/4-0/4-0/4-0
