player_color,move
white,13-8/24-18
black,6-3/6-3/13-10/13-10
white,6-4/6-4/8-6/6-4
black,13-10/13-11
white,8-4/13-10
black,13-8/24-20
white,8-4/13-12
black,20-15/24-23
white,25-24/18-12
black,23-20/20-14
white,8-7/7-1
black,10-4/14-9
white,12-9/9-4
black,6-3/6-3/10-7/7-4
white,6-4/24-20
black,6-1/15-9
white,
black,9-8/10-8
white,25-19/6-4
black,9-5/5-4
white,25-19/19-13/19-13/12-6
black,8-3/8-4
white,13-9/9-4
black,8-3/11-5
white,6-3/13-12
black,8-3/8-3/8-3/5-0
white,6-5/5-2
black,4-3/1-0
white,3-2/13-8
black,4-2/2-0
white,8-4/13-10
black,4-2/2-0
white,10-4/12-10
black,4-2/2-0
white,10-5/2-0/2-0/5-0
black,3-0/3-0
white,4-1/1-0
black,3-1/1-0
white,4-1/1-0
black,3-2/2-0
white,4-3/1-0
black,3-2/2-0
white,4-1/1-0
black,3-0/3-0
white,3-2/2-1/4-3/3-2
black,3-2/2-0
white,4-1/2-0
black,3-0/3-0
