player_color,move
white,8-4/8-3
black,6-4/6-4/8-6/6-4
white,6-4/8-3
black,8-4/13-10
white,6-4/13-8
black,8-4/10-9
white,8-4/13-8
black,6-4/9-3
white,8-5/5-4
black,6-2/6-2/13-9/24-20
white,6-2/6-4
black,13-9/13-10
white,6-2/13-12
black,25-24/9-6
white,13-12/13-7
black,9-6/10-4
white,7-2/24-22
black,25-20/24-19/19-14/14-9
white,12-7/7-2/12-7/7-2
black,6-4/6-2
white,22-16/24-20
black,25-24/20-18
white,16-10/10-4/20-14/14-8
black,18-13/20-18
white,8-3/2-0
black,18-14/24-18
white,2-0/2-0
black,13-10/14-12
white,2-0/2-0/3-0/3-0
black,4-1/10-4
white,3-0/4-0
black,2-1/18-13
white,4-3/3-0
black,24-22/22-20/20-18/18-16
white,4-1/1-0
black,2-1/13-10
white,4-3/3-2/2-1/1-0
black,10-4/16-14
white,4-2/2-0
black,12-7/7-4
white,4-1/1-0
black,4-1/14-8
white,4-3/3-0
