player_color,move
white,6-4/24-23
black,6-1/8-2
white,25-21/25-23
black,25-24/13-10
white,8-4/23-22
black,6-4/8-4
white,25-20/6-3
black,6-1/6-1/6-1/13-8
white,13-7/7-4
black,10-4/13-8
white,6-4/8-2
black,8-7/7-4
white,6-5/6-5/5-4/5-4
black,13-11/11-10
white,8-4/13-10
black,10-9/9-4
white,10-7/13-12
black,25-24/8-7/7-6/6-5
white,25-23/13-7
black,5-4/8-5
white,7-6/6-4
black,5-3/24-19
white,25-22/7-3
black,
white,12-8/13-12
black,25-23/24-18
white,25-23/8-2
black,
white,12-8/8-2
black,25-20/18-14
white,23-20/20-16
black,14-11/19-14
white,16-15/15-14/14-13/13-12
black,
white,12-10/10-7
black,
white,7-3/23-22
black,
white,22-17/22-16
black,25-24/14-11
white,16-10/10-4/17-11/11-5
black,25-19/11-9
white,2-0/5-0
black,9-4/19-17
white,2-0/3-0
black,17-14/24-20
white,3-0/3-0
black,24-19/19-18
white,4-1/1-0
black,25-19/19-16
white,4-2/2-0/4-2/2-0
black,14-9/16-11/11-6/6-1
white,4-1/1-0
black,9-6/6-3/18-15/15-12
white,4-2/2-0
black,4-1/12-8
white,4-2/2-0
black,8-4/20-16/16-12/12-8
white,4-3/3-0
black,8-4/3-0
white,4-0/4-0
