player_color,move
white,24-20/24-20/20-16/20-16
black,8-4/13-10
white,13-11/11-10
black,6-4/10-4
white,6-2/13-8
black,6-4/8-4
white,6-2/13-10
black,8-4/13-10
white,6-5/13-7
black,10-4/13-12
white,25-20/6-5
black,13-10/10-7/7-4/13-10
white,20-17/17-16
black,6-1/6-4
white,6-5/10-6
black,6-4/10-5
white,7-5/10-5
black,5-1/12-10
white,6-5/8-7/7-6/6-5
black,10-6/6-4
white,8-6/16-10
black,24-22/22-19
white,25-19/19-16
black,19-18/18-16
white,8-2/10-5
black,16-13/13-10/10-7/7-4
white,16-11/11-8
black,24-22
white,5-1/8-5
black,22-18/18-16
white,5-2/8-6
black,16-10/10-7
white,5-1/6-1
black,7-6/6-1
white,5-1/5-1/5-1/5-1
black,4-3/3-0
white,5-1/5-2
black,1-0/1-0
white,16-10/10-4/16-10/10-4
black,4-2/2-1
white,4-0/4-0
black,4-1/1-0
white,2-1/2-0
black,4-2/2-0
white,2-0/2-0
black,4-2/2-0
white,1-0/2-0
black,4-2/1-0
white,1-0/1-0
black,1-0/2-0
white,1-0/1-0/1-0/1-0
black,4-1/1-0
white,1-0/1-0
