player_color,move
white,8-2/24-23
black,6-1/8-4
white,25-21/6-4
black,25-20/6-1/20-15/6-1
white,8-2/8-4
black,8-7/7-1
white,6-2/23-22
black,13-7/13-7/7-1/7-1
white,13-7/22-21
black,24-20/20-18
white,25-23/23-22
black,8-2/2-1
white,6-2/22-21
black,13-10/13-9
white,13-7/7-4
black,25-22/22-20
white,6-3/6-4
black,9-3/13-7/7-1/24-18
white,13-12/13-7
black,25-20/6-2
white,7-4/13-7
black,3-1/15-10
white,2-1/7-3
black,2-1/6-3
white,12-7/7-4
black,20-19/19-14
white,21-17/17-14
black,10-6/6-1
white,14-11/11-10
black,25-19/19-16
white,3-1/10-7
black,10-9/9-6
white,2-1/7-3
black,3-1/16-10
white,21-15/21-17
black,
white,17-12/12-8
black,25-19/19-13/13-7/7-1
white,3-1/8-4
black,6-1/20-15/15-10/10-5
white,25-22/3-1
black,5-2/2-1
white,2-1/22-21/21-20/20-19
black,1-0/1-0
white,19-15/15-9
black,1-0/1-0
white,9-3/1-0
black,1-0/1-0
white,1-0/1-0/1-0/1-0
black,1-0/1-0
white,1-0/2-0
black,1-0/1-0
white,3-2/2-1/1-0/4-3
black,1-0/1-0
white,3-2/2-1/1-0/4-3
black,1-0/1-0
white,3-1/1-0
black,1-0
