player_color,move
white,13-8/24-20
black,8-4/13-8
white,13-10/20-16
black,6-4/8-4
white,13-8/24-18
black,6-4/8-4
white,18-17/17-13
black,25-20/6-1/20-15/13-8
white,25-20/13-7
black,6-1/6-5
white,25-22/7-6
black,8-4/15-9
white,25-20/13-8/20-15/22-17
black,25-23/9-4
white,13-7/15-9/17-11/11-5
black,13-8/13-12
white,7-2/9-6
black,25-22/8-4
white,8-3/8-6
black,25-22/13-10/10-7/7-4
white,25-22/22-17
black,22-20/24-20
white,25-19/17-13
black,
white,6-1/19-15
black,25-23/25-22
white,25-23/13-11/11-9/9-7
black,20-16/23-22
white,15-12/12-6
black,4-1/22-20
white,6-4/4-2/8-6/8-6
black,4-1/22-20
white,23-20/20-19
black,16-15/15-12
white,8-6/19-16
black,12-7/7-5
white,6-3/7-6
black,20-15/15-10/10-5/20-15
white,2-1/3-2/2-1/6-5
black,25-23/15-9
white,
black,5-4/9-3
white,25-23/8-5
black,5-4
white,6-5/6-1
black,3-1/4-2/4-2/23-21
white,25-20/6-1/20-15/15-10
black,21-15/15-9/9-3/3-0
white,25-20/20-19
black,2-0/2-1
white,5-1/19-18
black,4-3/3-0
white,5-1/6-5
black,4-2/2-0/4-2/2-0
white,18-17/17-11
black,1-0/1-0/1-0/1-0
white,6-5/6-1
black,1-0/1-0
white,11-5/6-0/6-0/6-0
black,4-3/3-0
white,5-4/5-1
black,4-1/1-0
white,5-3/5-1
black,4-2/2-0
white,1-0/1-0/3-0/4-0
black,4-3/3-0
