player_color,move
white,8-4/24-23
black,13-11/13-10
white,13-8/23-22
black,13-10/13-11
white,8-4/13-12
black,25-23/24-20
white,6-4/13-8
black,20-15/24-18
white,6-2/8-4/8-4/8-4
black,25-20/18-15
white,6-4/24-20
black,15-14/14-11
white,12-9/9-4
black,6-3/15-11
white,25-24/24-18
black,20-16/16-11
white,2-1/6-4
black,10-9/10-8
white,13-9/9-4
black,6-3/9-3
white,6-2/2-1
black,11-5/5-1
white,25-21/13-9/9-5/5-1
black,11-5/5-4
white,25-21/18-16
black,25-22/6-3/22-19/6-3
white,16-15/21-16
black,19-18/18-14
white,15-12/12-8
black,6-4/14-8
white,8-4/16-10
black,11-7/7-4
white,10-4/1-0
black,4-1/8-3
white,1-0/1-0
black,11-6/11-6/6-1/6-1
white,4-2/2-1
black,4-1/8-5/5-2/8-5
white,1-0/4-0
black,5-1/8-5
white,4-1/1-0
black,8-6/2-0
white,4-3/3-0
black,5-3/6-1
white,4-0/4-0
black,1-0/1-0
white,4-1/1-0/4-1/1-0
black,1-0/3-1
white,4-1/1-0
black,1-0/1-0
white,4-3/3-0
black,1-0/3-1
white,4-2/2-0
black,1-0/1-0
white,4-0
