player_color,move
white,6-4/8-4
black,6-5/6-4
white,13-8/24-18
black,13-7/7-4
white,25-23/8-4
black,5-4/13-8
white,13-10/23-18
black,6-5/8-4
white,6-4/8-4
black,5-4/24-23/24-23/23-22
white,6-4/13-8
black,6-4/13-10
white,6-4/10-9
black,13-10/23-18
white,8-4/24-18
black,8-4/10-4
white,9-4/13-12
black,25-24/6-4
white,6-1/18-12
black,25-23/10-4
white,12-9/9-4
black,23-18/18-13/18-13/13-8
white,25-20/8-4
black,8-4/13-12
white,25-23/23-19
black,22-17/17-16
white,18-15/19-18
black,8-6/8-6/6-4/6-4
white,15-14/18-16
black,12-11/11-9
white,25-19/25-22
black,9-4/16-15
white,22-18/18-17
black,15-9/9-6
white,25-22/17-14/22-19/19-16
black,25-24/24-20
white,25-19/16-10/10-4/19-13
black,20-18/18-17
white,14-12/12-8
black,25-19/19-17
white,25-23/13-11/11-9/9-7
black,17-12/12-10
white,7-4/23-17
black,10-5/4-0/4-0/4-0
white,25-19/19-16
black,4-0/5-0
white,4-1/17-15
black,4-3/3-0
white,15-10/16-11/11-6/6-1
black,4-2/2-0
white,10-5/4-0/4-0/5-0
black,4-1/1-0
white,4-3/3-0
black,4-2/2-0
white,4-2/2-0/4-2/2-0
black,4-0/4-0/4-0/4-0
white,4-1/4-2
black,4-1/1-0
white,4-2/2-0
black,4-2/2-0
