player_color,move
white,6-4/24-23
black,6-4/13-10
white,8-3/8-4
black,6-4/13-10
white,6-4/8-3
black,10-4/13-10
white,6-4/13-8
black,6-1/10-4
white,25-20/6-3
black,6-1/13-10
white,8-2/13-8
black,24-19/19-14/14-9/9-4
white,25-22/20-18
black,8-4/13-10
white,8-4/13-9/9-5/5-1
black,25-19/8-4
white,13-7/7-3
black,6-1/19-18
white,13-12/18-16
black,8-4/18-16
white,12-10/10-8/8-6/6-4
black,10-9/9-4
white,25-22/3-1
black,10-4/16-14
white,22-18/23-22
black,10-6/14-11
white,2-1/18-16
black,11-10/6-4
white,22-20/20-17
black,10-6/6-4
white,16-15/17-15
black,4-1/1-0
white,22-20/20-16
black,4-2/2-0
white,15-9/16-12
black,1-0/1-0
white,9-4/15-14
black,1-0/4-0
white,14-10/10-4
black,4-2/2-0
white,12-10/10-7
black,4-0/4-0
white,7-4/1-0
black,4-3/3-0
white,1-0/1-0
black,4-0/4-0
white,3-0/3-0
black,4-1/1-0
white,3-0/4-0
black,4-2/2-0
white,4-3/3-0
black,4-0
