player_color,move
white,13-7/7-4
black,8-4/13-10
white,6-4/13-7
black,10-4/13-10
white,7-6/24-18
black,10-4/13-10
white,6-4/13-8
black,8-4/10-9
white,6-5/6-4
black,13-10/10-4
white,24-18/18-12/18-12/12-6
black,25-24/8-4
white,8-4/13-10
black,6-4/9-4
white,8-4/13-10
black,4-1/6-3/6-3/6-3
white,5-3/6-4/8-6/12-10
black,6-2/2-1
white,3-2/10-4
black,
white,6-3/10-5
black,24-18/18-15
white,25-20/8-4
black,15-9/24-20
white,25-23/23-19
black,3-1/9-3
white,2-1/6-4
black,25-24/3-1
white,25-23/19-17/17-15/15-13
black,3-1/24-18
white,13-7/7-4
black,25-19/19-13/13-7/7-1
white,25-20/23-19
black,20-18/18-12
white,19-13/13-10
black,25-22/22-19/19-16/16-13
white,25-23/23-19
black,3-2/13-8
white,10-5/5-3
black,8-4/2-0
white,19-13/13-9
black,4-3/3-0
white,4-1/9-3
black,1-0/4-0/4-0/4-0
white,3-1/20-15
black,1-0/4-3/3-2/2-1
white,15-9/9-4
black,1-0/1-0
white,3-2/20-14
black,1-0/1-0
white,2-1/4-1
black,4-2/1-0
white,4-2/14-9
black,4-1/1-0
white,9-3/3-0
black,4-2/2-0
white,2-1/4-0
black,2-0
