player_color,move
white,24-23/24-20
black,8-4/13-10
white,13-11/11-8
black,8-4/10-9
white,23-17/17-15
black,25-23/6-4/23-21/6-4
white,6-5/13-8
black,9-4/21-20
white,
black,13-10/24-18
white,
black,13-8/20-18
white,25-23/25-20
black,10-4/13-10
white,20-17/17-15
black,25-22/25-21
white,6-1/20-18
black,25-22/6-4
white,6-1/13-10
black,6-4/13-9
white,23-17/17-14
black,6-4/9-8
white,14-10/18-16
black,8-7/7-4
white,13-11/11-5
black,18-14/14-12
white,25-23/6-5
black,12-6/21-18
white,23-17/17-16
black,6-1/22-18
white,10-8/15-9
black,18-14/14-10/10-6/6-2
white,9-5/10-8
black,18-16/22-18
white,5-4/4-3/3-2/6-5
black,18-15/18-12
white,16-11/11-9
black,25-22/2-1
white,9-6/16-10
black,25-22/12-7
white,6-5/8-6
black,7-3/22-21
white,8-2/8-6
black,4-1/21-18/18-15/15-12
white,25-19/6-1
black,12-6/6-4
white,25-20/20-16
black,3-2/22-19
white,25-22/22-18
black,2-1/19-14
white,8-5/18-16
black,14-10/10-8
white,16-10/10-7
black,8-7/7-4
white,7-1/8-6
black,4-0/4-0/4-0/4-0
white,5-1/6-3
black,1-0/4-1
white,16-13/13-10/10-7/7-4
black,1-0/1-0
white,2-1/4-1
black,1-0/1-0
white,5-1/5-1/5-1/5-1
black,4-1/1-0
white,8-4/8-3
black,4-3/3-2/2-1/1-0
white,2-1/4-0
black,4-1/1-0
white,3-0/3-0
black,4-2/2-0
white,1-0/1-0/1-0/1-0
black,4-0/4-0
