player_color,move
white,13-10/10-4
black,13-8/24-23
white,8-4/13-8
black,23-22/24-18
white,13-7/13-7/7-1/7-1
black,
white,6-4/6-4/24-22/22-20
black,25-23/22-16
white,6-4/8-2
black,25-20/6-4
white,6-4/8-5
black,25-22/16-10
white,6-4/8-4
black,6-4/13-12
white,25-23/5-1
black,10-4/13-10
white,23-20/24-20
black,12-9/9-4
white,2-1/20-15
black,25-22/13-10/10-7/7-4
white,25-23/20-14
black,8-4/13-12
white,14-8/23-20
black,8-4/22-16
white,20-18/18-12
black,6-4/6-3
white,12-9/9-4
black,25-23/23-22
white,8-7/7-2
black,3-2/6-1
white,2-1/20-16
black,2-1/22-16
white,16-13/13-7
black,25-19/8-6
white,7-4/1-0
black,8-5/5-4
white,4-2/2-0
black,19-18/18-12
white,1-0/1-0
black,6-2/22-16
white,1-0/1-0
black,4-2/16-12
white,4-3/3-2/2-1/1-0
black,2-1/4-1
white,4-1/1-0/4-1/1-0
black,12-6/12-6/16-10/10-4
white,4-3/3-0
black,4-1/6-1
white,4-0/4-0
black,4-1/6-2
white,4-3/3-2/2-1/1-0
black,2-0/2-0
white,4-3/3-0
black,4-0/4-0
white,4-1/1-0
