player_color,move
white,13-7/7-4
black,6-4/6-4/8-6/6-4
white,6-4/8-2
black,6-4/8-4
white,6-4/24-23
black,6-1/6-1/13-8/13-8
white,25-19/23-22
black,8-4/24-18
white,8-7/7-4
black,
white,6-1/6-3
black,25-24/25-23
white,25-20/25-20/6-1/8-3
black,
white,13-9/9-4
black,25-24/23-18
white,25-20/19-14/14-9/9-4
black,13-7/13-7/7-1/7-1
white,13-8/20-18
black,24-19/19-18
white,13-10/10-4
black,13-10/10-4
white,8-2/13-8
black,8-3/3-1
white,25-20/8-4
black,18-16/18-17
white,2-1/18-17/17-16/16-15
black,25-19/19-14
white,15-12/20-14
black,17-13/13-12
white,25-23/14-12/12-10/10-8
black,12-7/7-3
white,8-4/20-14
black,3-1/14-9
white,14-8/20-18
black,9-3/16-10/10-4/3-0
white,8-4/18-12
black,1-0/1-0
white,12-10/10-4
black,4-1/1-0
white,3-2/23-20
black,4-1/1-0
white,20-16/16-10
black,1-0/4-1
white,10-6/6-1
black,1-0/1-0
white,1-0/1-0/2-0/3-0
black,4-3/3-0
white,4-2/2-0/4-2/2-0
black,1-0/1-0
white,4-2/2-1
black,4-1/1-0
white,1-0/4-0
black,4-1/1-0
white,4-1/1-0
black,4-0/4-0
