player_color,move
white,8-2/8-2/24-18/24-18
black,6-1/13-8/13-8/13-8
white,6-4/13-10
black,13-10/10-4
white,6-4/13-10
black,13-10/10-9
white,8-4/10-4
black,6-4/6-1
white,10-4/13-12
black,24-20/20-15
white,6-4/13-10
black,25-20/9-8
white,13-12/18-14
black,6-3/20-15
white,25-22/2-1
black,
white,12-7/7-6
black,
white,2-1/6-4
black,
white,12-6/14-13
black,
white,18-13/13-8/13-8/8-3
black,
white,3-2/8-6
black,
white,6-4/6-1
black,
white,6-4/22-16
black,25-19/25-19/15-9/9-3
white,
black,19-17/17-15/15-13/13-11
white,
black,6-4/19-14
white,
black,8-4/14-8
white,
black,11-7/7-5
white,
black,4-1/8-2
white,
black,8-7/7-1
white,
black,8-3/8-3/8-3/8-3
white,
black,2-1/5-1
white,
black,8-4/1-0/1-0/1-0
white,
black,1-0/1-0
white,
black,4-3/1-0
white,25-24/25-23
black,4-0/4-0
white,2-1/4-3/3-2/2-1
black,4-2/2-0
white,25-24/4-1
black,3-2/2-0
white,4-1/24-20
black,3-0/3-0
white,20-15/15-14
black,3-0/3-0
white,4-3/14-8
black,3-1/1-0
