player_color,move
white,13-10/10-4
black,13-7/13-11
white,6-4/8-4
black,13-8/13-10
white,8-3/13-8/13-8/13-8
black,7-4/13-9
white,8-2/13-8
black,24-20/24-23
white,25-23/24-18
black,20-16/16-15
white,23-18/24-18
black,23-18/18-15
white,3-2/6-4
black,15-14/14-11
white,6-4/8-4
black,15-12/12-11
white,8-4/18-15
black,25-23/8-4
white,25-22/6-4
black,8-2/9-3/11-5/11-5
white,25-22/15-14
black,
white,8-4/8-4/18-14/22-18
black,
white,6-1/14-8
black,
white,18-15/18-16
black,
white,8-4/15-12
black,
white,12-11/11-8
black,25-20/25-24
white,
black,2-1/23-19
white,25-23/23-18
black,24-18/18-14
white,8-4/14-9
black,5-1/20-14
white,9-4/18-12
black,14-11/14-8
white,12-8/16-13
black,19-13/13-11
white,8-4/13-8
black,6-1/11-5
white,8-6/6-0
black,5-3/11-5
white,4-3/3-2/2-1/1-0
black,5-3/5-4
white,4-3/3-0
black,6-1/6-3
white,4-3/3-0
black,4-2/2-1
white,4-1/1-0
black,6-1/8-4
white,4-0/4-0/4-0/4-0
black,8-2/8-2/2-0/2-0
white,4-1/1-0
black,3-1/6-0
white,4-3/3-0
black,1-0/4-1
white,4-2/2-0
black,1-0/1-0
white,4-1/1-0
black,1-0/1-0/1-0/1-0
white,4-0/4-0
