player_color,move
white,13-7/7-6
black,13-9/13-7
white,13-10/10-7/7-4/13-10
black,6-3/7-4/13-10/13-10
white,10-4/24-18/18-12/12-6
black,25-20/10-8
white,6-4/24-18
black,20-14/24-23
white,6-4/13-10
black,6-1/24-18
white,10-4/13-10
black,6-5/9-8/5-4/10-9
white,8-4/18-15
black,18-13/13-12
white,10-4/15-10
black,12-11/14-8
white,6-1/10-7
black,6-1/6-3
white,7-3/8-4/8-4/1-0
black,23-18/18-15
white,3-2/2-0
black,9-3/15-11
white,6-3/3-0/6-3/3-0
black,8-2/8-2/11-5/11-5
white,6-1/6-4
black,2-1/5-3
white,4-2/1-0
black,4-1/8-2
white,2-0/4-0
black,2-1/4-1
white,4-1/1-0
black,3-1/5-3/8-6/6-4
white,4-0/4-0
black,4-1/8-4
white,4-2/2-0/4-2/2-0
black,8-6/2-0
white,4-3/3-0
black,3-1/6-0
white,4-1/1-0
black,1-0/1-0
white,4-3/3-0
