player_color,move
white,24-20/24-23
black,6-4/13-10
white,6-5/13-7
black,6-4/10-4
white,13-7/20-18
black,6-1/13-7
white,25-23/6-5
black,6-4/8-4
white,8-2/13-7/13-7/13-7
black,7-1/13-12
white,23-19/19-16
black,25-22/13-11
white,23-20/20-14
black,25-22/8-4
white,7-5/14-10
black,8-3/12-7/7-2/13-8
white,8-5/10-6
black,4-1/8-4
white,7-2/8-5
black,3-1/22-17
white,16-13/13-9
black,2-1/4-3/3-2/2-1
white,7-2/7-6
black,17-12/22-16
white,25-20/20-17
black,16-11/11-10
white,7-6/17-13
black,25-24/10-8
white,5-2/5-2/13-10/10-7
black,8-6/6-1
white,5-2/7-6
black,4-3
white,5-2/5-2/6-3/3-0
black,4-1/24-20
white,2-0/2-0
black,24-21/21-16
white,2-0/6-5
black,25-22/16-13/13-10/10-7
white,5-1/6-5
black,25-24/7-4
white,25-22/22-17
black,25-21/22-16
white,6-1/17-16
black,25-21/16-10
white,5-1/16-14
black,10-6/6-3
white,14-12/12-7
black,4-1/21-20
white,6-3/3-1
black,4-1/20-16
white,6-5/5-2
black,4-1/21-16
white,6-3/7-4/3-0/4-1
black,16-10/10-6
white,2-0/2-0
black,6-5/5-1
white,2-0/2-0
black,3-1/4-1
white,2-0/2-1
black,16-15/15-12
white,1-0/1-0
black,12-10/10-8/8-6/6-4
white,1-0/1-0
black,4-2/2-0
white,1-0
