player_color,move
white,6-5/8-4
black,8-3/13-8/13-8/13-8
white,5-2/8-4
black,6-2/8-7
white,13-10/13-8
black,8-7/13-8
white,8-4/13-12
black,
white,6-4/13-12
black,25-23/8-2
white,25-20/13-10
black,6-4/4-2/24-22/24-22
white,8-4/10-4
black,22-16/22-16/16-10/16-10
white,6-3/10-4
black,8-7/10-7
white,6-3/6-3/12-9/9-6
black,8-3/10-7
white,6-4/24-20
black,6-2/8-2
white,12-9/9-4
black,3-1/7-1
white,25-20/4-1
black,6-3/7-1
white,3-1/20-15
black,6-2/7-1
white,20-14/14-10
black,2-1/7-1
white,3-2/15-14/14-13/13-12
black,25-22/7-1
white,
black,2-1/2-1/2-1/2-1
white,25-23/23-20
black,25-19/19-13/13-7/7-1
white,25-20/10-4
black,3-1/22-19
white,20-17/17-15
black,19-16/16-11
white,15-13/13-9
black,3-1/11-6
white,9-6/6-4
black,6-4/4-3
white,20-15/15-9
black,1-0/1-0/1-0/3-0
white,2-1/9-4
black,1-0/1-0
white,20-15/15-9
black,1-0/1-0
white,9-4/1-0/1-0/1-0
black,1-0/1-0/1-0/1-0
white,4-1/1-0
black,1-0/1-0
white,4-0/4-0/4-0/4-0
black,1-0
